Node ID,X location,Y location,Connections
0,0.10226121649797047,0.3366653739398928,"[1, 7, 8]"
1,0.09118134163248368,0.4756070732068371,"[0, 2, 8]"
2,0.13863370063012245,0.5258577534753928,"[1, 3, 9]"
3,0.10332576231955326,0.6541060198527499,"[2, 4, 9, 10, 11]"
4,0.0853032163267255,0.7686532619914652,"[3, 11]"
5,0.2377446628252233,0.06445223217414145,"[6, 13]"
6,0.1965550346204656,0.2014826159388844,"[5, 7, 14]"
7,0.221513652470714,0.34116434512530586,"[0, 6, 8, 15, 16]"
8,0.18185153146627728,0.4676173453702716,"[0, 1, 7, 9, 16]"
9,0.17158355533815425,0.6158670619748962,"[2, 3, 8, 10]"
10,0.2482080896008623,0.66609134728601,"[3, 9, 11, 17, 18]"
11,0.16482290187104917,0.7663413135498717,"[3, 4, 10]"
12,0.2089141508849296,0.890402086432333,"[19, 20]"
13,0.3507531869409958,0.08652174327278442,"[5, 14, 21, 22]"
14,0.33938925544759624,0.23865786291087684,"[6, 13, 15, 21, 22]"
15,0.34149577209421234,0.3437535957233224,"[7, 14, 16, 23]"
16,0.27189134658620473,0.4143038136708558,"[7, 8, 15]"
17,0.3285363004214592,0.5401256249967942,"[10, 18, 26]"
18,0.3320841609875401,0.6438564074376069,"[10, 17, 26]"
19,0.3110227021361757,0.8288091350029763,"[12, 20]"
20,0.34056908108982764,0.9320119645428022,"[12, 19, 28]"
21,0.38037321282418574,0.13033100224516972,"[13, 14, 22, 30]"
22,0.4722089061196518,0.16379306714550348,"[13, 14, 21, 30]"
23,0.4720115767177476,0.365583760830484,"[15, 24, 31]"
24,0.3953749145404276,0.4658999075419359,"[23, 25]"
25,0.4587374312741473,0.5510293809411253,"[24, 26, 33, 34]"
26,0.4574251955168488,0.6284177594805973,"[17, 18, 25, 27, 33, 34]"
27,0.4336966173968437,0.78432601650573,"[26, 28, 35]"
28,0.4333119449872993,0.9360248814360312,"[20, 27, 35, 36]"
29,0.5886645956240465,0.07161252657490927,"[30, 37]"
30,0.5409802256713561,0.11480119767990045,"[21, 22, 29]"
31,0.5888628923160801,0.3517074722381405,"[23, 32, 39, 40]"
32,0.5828714326284059,0.4249226621122459,"[31, 33, 39, 40]"
33,0.5564455843732128,0.595666811309237,"[25, 26, 32, 34]"
34,0.5607328122387808,0.6683278966099675,"[25, 26, 33]"
35,0.575586645211828,0.7740861850542684,"[27, 28, 36]"
36,0.576809990432622,0.8937788644715902,"[28, 35, 44]"
37,0.6891624978393789,0.06496874952910264,"[29, 38, 45]"
38,0.7023578828863095,0.219700012492752,"[37, 39, 46, 47]"
39,0.6130753934076185,0.276543532479318,"[31, 32, 38, 40, 47]"
40,0.6454140632775004,0.47901335033923,"[31, 32, 39, 41]"
41,0.6971888749110369,0.5420991713825873,"[40, 42, 48, 49]"
42,0.6941018556902956,0.6765236767035425,"[41, 43, 49, 50]"
43,0.6839299846004225,0.7759952020492586,"[42, 44]"
44,0.6423657945675371,0.9306444209588072,"[36, 43, 52]"
45,0.8110975971089519,0.053408404082925263,"[37, 46]"
46,0.8296939402221365,0.21592518004453454,"[38, 45, 47]"
47,0.7421125359462603,0.27570313869629104,"[38, 39, 46, 53]"
48,0.7901586103572457,0.474962965693981,"[41, 53, 54, 55]"
49,0.7837655446769546,0.5615257559150951,"[41, 42, 50, 55, 56]"
50,0.8201998373629472,0.6475939197225888,"[42, 49, 51, 56]"
51,0.8113533515736154,0.8359110507051422,"[50, 52, 56, 57]"
52,0.8582831428284747,0.9047405228928338,"[44, 51]"
53,0.8692608449688706,0.37837634119613256,"[47, 48, 54]"
54,0.8582703492431262,0.4464366171121685,"[48, 53, 55]"
55,0.8660956751796397,0.5241354767480056,"[48, 49, 54, 56]"
56,0.8571513131349492,0.6990526412462713,"[49, 50, 51, 55, 57]"
57,0.9181940129560309,0.7763522497190348,"[51, 56]"
